"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1790881823398277562","Wed May 15 23:29:26 +0000 2024","0","@Anggita_lung IKN Nusantara🇮🇩","1790887241738571888","","Anggita_lung","in","","0","0","0","https://x.com/Tatarori80/status/1790887241738571888","1373275046970462214","Tatarori80"
"1790722801550438638","Wed May 15 23:25:45 +0000 2024","0","@IamPrasPrasetja Mending uangnya utk bikin rumah mentri di ikn pak ️","1790886314545754600","","IamPrasPrasetja","in","Disney Kingdom 🏰","0","0","0","https://x.com/TheDisneyJr/status/1790886314545754600","882869370359226369","TheDisneyJr"
"1790545346936099000","Wed May 15 23:22:30 +0000 2024","0","@MichelAdam7__ Krn pemimpin &amp; kacung²ny pd bodo &amp; miskin. Pemimpin dgn ijqsah palsu &amp; blm tentu lulus SMA apa bs berpikir tuk memakmurkan rakyatny? Yg ad d otakny cm bs hdp makmur tuk kel nya. Negara ini bs² dia gadaikan atw d jual. Mulai keliatan khan d IKN dikuasai oleh org² tiongkok.","1790885496257986828","","MichelAdam7__","in","","0","0","0","https://x.com/emilyukus/status/1790885496257986828","2887597165","emilyukus"
"1790885015162921136","Wed May 15 23:20:35 +0000 2024","0","Kemenag Sediakan 1.378 Formasi CPNS 2024 Khusus Penempatan di IKN https://t.co/CeJs7E1I2k","1790885015162921136","","","in","","0","0","0","https://x.com/arinadotid/status/1790885015162921136","1666303982007111680","arinadotid"
"1790883965806788813","Wed May 15 23:16:25 +0000 2024","0","Kalimantan Timur Sepakati Konsep Aglomerasi Transportasi di Daerah Penyangga IKN https://t.co/TCvBxp8xZb lewat @penasatu.com","1790883965806788813","","","in","Balikpapan, Kalimantan Timur","0","0","0","https://x.com/eddybpn/status/1790883965806788813","870449297694662657","eddybpn"
"1790871891357650952","Wed May 15 23:16:01 +0000 2024","2","@RagilSemar Klo skrg visi misinya bikin ikn buat kepentingan rrc....","1790883867865592258","","RagilSemar","in","","0","0","0","https://x.com/JeblukAkun/status/1790883867865592258","1508440313886818305","JeblukAkun"
"1790882741199814939","Wed May 15 23:11:33 +0000 2024","0","Presiden Terpilih Prabowo Subianto Tegas nyatakan sikap akan lanjutkan pembangunan IKN. https://t.co/HlDQ9hZdJs","1790882741199814939","https://pbs.twimg.com/media/GNp-SjcaYAELSFS.jpg","","in","","0","0","0","https://x.com/alexisannramos/status/1790882741199814939","471520691","alexisannramos"
"1790881366936367120","Wed May 15 23:11:19 +0000 2024","0","Awalnya tuh aku mengeluh tentang transportasi umum daerahku yang gak well banget. Daripada bikin ikn yang terlalu imajinatif dan eksklusif buat kaum tertentu kenapa gak lebih memajukan kota2 kecil biar lebih enak mobilitasnya. Umr naik transum memadai gitulah paling gak ","1790882683205439568","","ZeerBad","in","","0","0","0","https://x.com/ZeerBad/status/1790882683205439568","1439876405685153793","ZeerBad"
"1790738743122706754","Wed May 15 23:09:58 +0000 2024","0","@DrEvaChaniago Pmrinth sprtiny Tau apbn bakal jebol nanggung ikn Dan maksi gratis. Makanya pengeluaran utk selainnya dibebankan sendiri k rakyat","1790882345190584536","","DrEvaChaniago","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/adiyustiawan/status/1790882345190584536","2262285090","adiyustiawan"
"1790881633765298450","Wed May 15 23:07:09 +0000 2024","3","Pemerintah berencana mengatur kependudukan di IKN usai pemindahan ibu kota negara dari DKI Jakarta. Hal ini diwujudkan melalui kerja sama antara Otorita IKN bersama Badan Kependudukan dan Keluarga Berencana Nasional (BKKBN).","1790881635946406264","","Anggita_lung","in","Indonesia","0","0","2","https://x.com/Anggita_lung/status/1790881635946406264","2907040202","Anggita_lung"
