"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1582962497413210112","Thu Oct 20 05:10:44 +0000 2022","0","Ibu Kota Nusantara: Indonesiasentris Kota Pintar Masa Depan Berbasis Alam Baca selengkapnya https://t.co/nnnmA2szdh #ibukotanusantara #IKNSejahterakanIndonesia #ikn #Jokowi","1582962497413210112","","","in","","0","0","0","https://twitter.com/innindonesia/status/1582962497413210112","1512061675528019968","innindonesia"
"1582918828656582656","Thu Oct 20 02:17:12 +0000 2022","0","Pemerintah berencana memberi insentif berupa pembebasan pajak untuk orang pribadi dengan profesi tertentu yang memperoleh penghasilan di Ibu Kota Nusantara (IKN). #beritapajakhariini #beritapajak #pajak #insentifpajak #IKN #IbuKotaNusantara #taxholiday https://t.co/XEEZse539b","1582918828656582656","","","in","Jakarta, Indonesia","0","0","0","https://twitter.com/DDTCNews/status/1582918828656582656","743982727095947265","DDTCNews"
"1582901663991414786","Thu Oct 20 01:09:00 +0000 2022","0","Investasi IKN Terbuka di 8 Zona Kepala Otorita: Minat Investor 25 Kali Lebih Banyak dari Kapasitas #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #BambangSusantono #OtoritaIKN #OIKN https://t.co/VKFkADPdm2 lewat @tribunkaltim","1582901663991414786","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1582901663991414786","103551225","tribunkaltim"
"1582626913075757056","Wed Oct 19 06:57:14 +0000 2022","0","Pemerintah bakal menyediakan insentif pajak penghasilan (PPh) khusus bagi wajib pajak orang pribadi yang memperoleh penghasilan dari Ibu Kota Nusantara (IKN). #ibukotanusantara #IKN #fasilitasfiskal #insentifpajak #pajakpenghasilan #pajak #Nasional https://t.co/Dwvpz2M4pv","1582626913075757056","","","in","Jakarta, Indonesia","0","0","0","https://twitter.com/DDTCNews/status/1582626913075757056","743982727095947265","DDTCNews"
"1582596776829124608","Wed Oct 19 04:57:29 +0000 2022","0","Investasi IKN Terbuka di 8 Zona Kepala Otorita: Minat Investor 25 Kali Lebih Banyak dari Kapasitas #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #BambangSusantono #OtoritaIKN #OIKN https://t.co/VKFkADPdm2 lewat @tribunkaltim","1582596776829124608","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1582596776829124608","103551225","tribunkaltim"
"1582176636656619523","Tue Oct 18 01:08:00 +0000 2022","0","Presiden Jokowi Hadiri Jajak Pasar IKN Nusantara Kaltim Pekan Ini Otorita IKN Gandeng Kadin #BrigadirJ #FerdySambo #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur https://t.co/Jtu3y8PoOA lewat @tribunkaltim","1582176636656619523","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1582176636656619523","103551225","tribunkaltim"
"1581919074405081088","Mon Oct 17 08:04:32 +0000 2022","0","Presiden Jokowi Hadiri Jajak Pasar IKN Nusantara Kaltim Pekan Ini Otorita IKN Gandeng Kadin #BrigadirJ #FerdySambo #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur https://t.co/Jtu3y96ZG8 lewat @tribunkaltim","1581919074405081088","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1581919074405081088","103551225","tribunkaltim"
"1581814500436504576","Mon Oct 17 01:09:00 +0000 2022","0","Kini Ada 6 Dermaga untuk Distribusi Logistik Pembangunan IKN KSOP Usul Tambah Alur Pelayaran #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #KSOPBalikpapan https://t.co/d7ZMwD8ukO lewat @tribunkaltim","1581814500436504576","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1581814500436504576","103551225","tribunkaltim"
"1581619401589108741","Sun Oct 16 12:13:45 +0000 2022","0","Kini Ada 6 Dermaga untuk Distribusi Logistik Pembangunan IKN KSOP Usul Tambah Alur Pelayaran #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #KSOPBalikpapan https://t.co/d7ZMwD8ukO lewat @tribunkaltim","1581619401589108741","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1581619401589108741","103551225","tribunkaltim"
"1581089724583641088","Sat Oct 15 01:09:00 +0000 2022","0","Setelah 5 Pejabat Tinggi Madya Otorita IKN akan Membuka Seleksi untuk Sejumlah Jabatan Tinggi Lain #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #OtoritaIKN https://t.co/3HA9k6j8kr lewat @tribunkaltim","1581089724583641088","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1581089724583641088","103551225","tribunkaltim"
"1580956449164828672","Fri Oct 14 16:19:24 +0000 2022","0","#UNISOL_ID : semoga lancar yah min pembangunan #IbuKotaNusantara (#IKN) nya ","1580956449164828672","","","in","","0","0","0","https://twitter.com/TriskiMr/status/1580956449164828672","64849312","TriskiMr"
"1580889493044744192","Fri Oct 14 11:53:21 +0000 2022","0","Setelah 5 Pejabat Tinggi Madya Otorita IKN akan Membuka Seleksi untuk Sejumlah Jabatan Tinggi Lain #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #OtoritaIKN https://t.co/3HA9k6j8kr lewat @tribunkaltim","1580889493044744192","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1580889493044744192","103551225","tribunkaltim"
